label,left_birthDate,left_email,left_gender,left_jobTitle,left_knowsLanguage,left_name,right_birthDate,right_email,right_gender,right_jobTitle,right_knowsLanguage,right_name
,1972-05-14,carolineharris@healthcare.org,Male,Orthopedic Surgeon,et,Caroline Harris,1978-06-08,johnlewis@healthcare.org,Male,,de,nan
,1970-06-19,kylegibson@healthcare.org,Female,Clinical Genetics Specialist,et,Kyle Gibson,1973-10-18,melindalee@healthcare.org,Female,,nl,nan
,1979-04-15,richardthomas@healthcare.org,Other,Epidemiologist,de,Richard Thomas,1972-03-10,melissacastillo@healthcare.org,Other,,nl,nan
,1974-07-10,karenmitchell@healthcare.org,Female,Pathologist,et,Karen Mitchell,1963-12-24,timothymiller@healthcare.org,Female,,de,nan
,1992-10-14,taracopeland@healthcare.org,Female,Surgical Nurse,et,Tara Copeland,1996-08-29,raymondmcgrathjr@healthcare.org,Male,,de,nan
,1989-07-04,stevensmith@healthcare.org,Other,Environmental Health Officer,nl,Steven Smith,1961-03-11,ashleytyler@healthcare.org,Male,,nl,nan
,1996-09-05,lisafoster@healthcare.org,Female,Epidemiologist,et,Lisa Foster,1969-06-05,christinamcgrath@healthcare.org,Other,,de,nan
,1974-02-19,russellsilva@healthcare.org,Other,Therapist,nl,Russell Silva,1983-08-10,jacobbell@healthcare.org,Other,,et,nan
,1989-11-04,matthewwilliams@healthcare.org,Male,Gynecologist,nl,Matthew Williams,1968-05-20,danielledeleon@healthcare.org,Female,,nl,nan
,1993-10-22,henrygonzalez@healthcare.org,Male,Doula,et,Henry Gonzalez,1968-09-05,johnnyflores@healthcare.org,Other,,de,nan
,1996-01-26,elizabethchan@healthcare.org,Male,GI Technician,de,Elizabeth Chan,1984-04-15,kerricochran@healthcare.org,Other,,nl,nan
,1992-11-22,sabrinareed@healthcare.org,Male,Urologist,nl,Sabrina Reed,1976-04-14,kellymorgan@healthcare.org,Female,,de,nan
,1966-12-09,jamiegriffith@healthcare.org,Other,Rheumatologist,nl,Jamie Griffith,1970-09-17,brandiduncan@healthcare.org,Other,,de,nan
,1988-11-25,shannonmonroe@healthcare.org,Female,Cytotechnologist,de,Shannon Monroe,1995-08-31,rickydiaz@healthcare.org,Male,,nl,nan
,1998-10-25,matthewross@healthcare.org,Female,Otolaryngologist,de,Matthew Ross,1980-10-09,hollygarcia@healthcare.org,Male,,de,nan
,1967-09-22,dianajohnson@healthcare.org,Female,GI Technician,nl,Diana Johnson,1993-02-07,terryfuentes@healthcare.org,Male,,de,nan
,1994-04-15,cynthiavargas@healthcare.org,Male,Audiologist,nl,Cynthia Vargas,1968-10-29,darrenwang@healthcare.org,Male,,de,nan
,1973-06-18,mrslindsayshaffer@healthcare.org,Male,GI Technician,et,Mrs. Lindsay Shaffer,1966-08-13,troywinters@healthcare.org,Male,,et,nan
,1966-04-04,patriciabautista@healthcare.org,Male,Cardiac Nurse,de,Patricia Bautista,1991-04-23,jenniferpaul@healthcare.org,Male,,et,nan
,1998-04-18,michellecarter@healthcare.org,Female,General Practitioner,nl,Michelle Carter,1970-04-29,karenwalker@healthcare.org,Female,,et,nan
,1972-09-22,jeffreygreen@healthcare.org,Male,Hematology Nurse,nl,Jeffrey Green,1994-07-04,mariagreer@healthcare.org,Male,,et,nan
,1974-05-25,christinegomez@healthcare.org,Male,Gastroenterologist,et,Christine Gomez,1961-07-24,danielholmes@healthcare.org,Other,,et,nan
,1969-08-27,pamelajackson@healthcare.org,Male,Histology Technician,et,Pamela Jackson,1960-12-29,susanwashington@healthcare.org,Male,,et,nan
,1994-02-17,robertcoleman@healthcare.org,Other,Emergency Medical Technician,et,Robert Coleman,1968-07-31,davidbuckley@healthcare.org,Female,,nl,nan
,1960-08-02,tonypowell@healthcare.org,Female,Rehabilitation Specialist,et,Tony Powell,1976-08-15,benjaminayers@healthcare.org,Male,,de,nan
,1978-04-02,matthewbarnett@healthcare.org,Female,Surgical Nurse,de,Matthew Barnett,1982-12-12,gabrielawelchmd@healthcare.org,Other,,de,nan
,1993-01-31,melissaoliver@healthcare.org,Male,Labor & Delivery Nurse,et,Melissa Oliver,1997-10-21,travisbrady@healthcare.org,Other,,nl,nan
,1985-10-23,amandajenkins@healthcare.org,Female,Dermatology Nurse,nl,Amanda Jenkins,1968-07-05,davidmiller@healthcare.org,Male,,nl,nan
,1979-04-29,derrickcoleman@healthcare.org,Other,Nurse Practitioner,nl,Derrick Coleman,1987-02-26,jessicamorales@healthcare.org,Female,,de,nan
,1993-06-08,thomasgarcia@healthcare.org,Female,GI Technician,et,Thomas Garcia,1987-12-22,gabriellahicks@healthcare.org,Other,,et,nan
,1984-05-24,tonyrogers@healthcare.org,Male,Audiologist,de,Tony Rogers,1965-01-15,cherylrodgers@healthcare.org,Male,,et,nan
,1992-12-20,adamyu@healthcare.org,Male,Medical Laboratory Scientist,de,Adam Yu,1960-02-17,pauladams@healthcare.org,Male,,nl,nan
,1982-03-29,allisonjohnson@healthcare.org,Other,Doula,et,Allison Johnson,1977-03-04,zacharywillis@healthcare.org,Other,,nl,nan
,1985-12-06,kylemanning@healthcare.org,Male,Neurosurgeon,nl,Kyle Manning,1974-08-19,danawilliams@healthcare.org,Female,,et,nan
,1981-10-25,bradleyharrell@healthcare.org,Male,Doula,de,Bradley Harrell,1973-05-08,brianwright@healthcare.org,Male,,et,nan
,1973-12-28,williambailey@healthcare.org,Other,Toxicologist,et,William Bailey,1970-09-07,travisdavis@healthcare.org,Female,,de,nan
,1969-10-31,douglasboyd@healthcare.org,Other,Communication Disorders Specialist,nl,Douglas Boyd,1976-07-10,kennethmiller@healthcare.org,Other,,et,nan
,1996-08-29,raymondmcgrathjr@healthcare.org,Male,Ophthalmologist,de,Raymond Mcgrath Jr.,1982-11-27,angelarowe@healthcare.org,Male,,nl,nan
,1973-06-08,carlfisher@healthcare.org,Male,ENT Specialist,nl,Carl Fisher,1967-09-09,michaelhahn@healthcare.org,Male,,et,nan
,1978-12-18,joemiller@healthcare.org,Other,Medical Assistant,nl,Joe Miller,1998-08-15,keithpeterson@healthcare.org,Female,,de,nan
,1976-09-11,frankaguirre@healthcare.org,Male,Physical Therapist,nl,Frank Aguirre,1965-02-27,judywilliams@healthcare.org,Male,,et,nan
,1978-04-06,sarahmyers@healthcare.org,Female,Podiatrist,nl,Sarah Myers,1963-02-11,nicholecarey@healthcare.org,Female,,et,nan
,1982-10-04,susankramer@healthcare.org,Other,Skin Care Specialist,et,Susan Kramer,1973-03-23,robertvazquez@healthcare.org,Other,,nl,nan
,1986-03-12,lisahernandez@healthcare.org,Other,Neonatal Nurse,nl,Lisa Hernandez,1964-03-31,kimberlyhall@healthcare.org,Other,,et,nan
,1962-12-12,gregoryfernandez@healthcare.org,Other,Pathologist,et,Gregory Fernandez,1993-08-24,lisahorton@healthcare.org,Male,,et,nan
,1977-11-18,michaelgrant@healthcare.org,Male,GI Nurse,et,Michael Grant,1988-07-12,brandiacevedo@healthcare.org,Other,,et,nan
,1988-12-31,katherineberry@healthcare.org,Female,Dental Assistant,nl,Katherine Berry,1997-10-16,brandongraham@healthcare.org,Male,,nl,nan
,1984-03-08,michaellambert@healthcare.org,Female,Optometrist,de,Michael Lambert,1970-09-06,christinelopez@healthcare.org,Female,,de,nan
,1972-12-22,stephanieprice@healthcare.org,Male,GI Technician,de,Stephanie Price,1962-03-01,gregoryjohnson@healthcare.org,Other,,et,nan
,1968-06-07,jasonthompson@healthcare.org,Male,Physical Therapy Assistant,de,Jason Thompson,1982-09-24,justinlopez@healthcare.org,Male,,et,nan
,1978-01-11,sandrasandoval@healthcare.org,Female,Speech Therapist,nl,Sandra Sandoval,1997-02-22,terryhoffman@healthcare.org,Female,,nl,nan
,1992-12-11,markpowell@healthcare.org,Female,Endocrine Nurse,nl,Mark Powell,1965-08-22,jamesdavis@healthcare.org,Female,,et,nan
,1998-05-26,sethmorse@healthcare.org,Other,Dermatology Nurse,de,Seth Morse,1990-04-20,pamelabowers@healthcare.org,Other,,et,nan
,1993-06-13,joannecoleman@healthcare.org,Male,Dermatologist,et,Joanne Coleman,1979-07-10,michaelmelton@healthcare.org,Other,,et,nan
,1965-08-25,amyschroeder@healthcare.org,Other,Environmental Health Officer,de,Amy Schroeder,1996-11-13,dustinpena@healthcare.org,Female,,et,nan
,1971-06-22,jessicaherrera@healthcare.org,Other,Gastroenterologist,de,Jessica Herrera,1989-10-05,nicholaswood@healthcare.org,Other,,nl,nan
,1987-03-26,laurenjensen@healthcare.org,Male,Cardiovascular Surgeon,et,Lauren Jensen,1994-10-30,michellemeyers@healthcare.org,Other,,de,nan
,1984-06-24,sarahhardy@healthcare.org,Other,Cardiovascular Surgeon,et,Sarah Hardy,1981-08-17,caseywerner@healthcare.org,Other,,de,nan
,1961-12-09,drdanielsharp@healthcare.org,Other,Child Life Specialist,nl,Dr. Daniel Sharp,1985-05-06,andreamiller@healthcare.org,Other,,de,nan
,1981-07-27,brookesalazar@healthcare.org,Male,Infectious Disease Specialist,de,Brooke Salazar,1966-12-09,jamiegriffith@healthcare.org,Other,,nl,nan
,1959-06-16,cynthiamorales@healthcare.org,Other,Nutritionist,de,Cynthia Morales,1987-12-21,amycoffey@healthcare.org,Other,,de,nan
,1978-01-11,sandrasandoval@healthcare.org,Female,Speech Therapist,nl,Sandra Sandoval,1967-07-22,kathrynodonnell@healthcare.org,Other,,de,nan
,1963-02-09,kyleharmon@healthcare.org,Female,Elderly Care Specialist,et,Kyle Harmon,1974-02-02,tammyallen@healthcare.org,Male,,de,nan
,1961-06-13,erinwoods@healthcare.org,Female,Public Health Officer,nl,Erin Woods,1967-05-28,matthewgamble@healthcare.org,Other,,nl,nan
,1978-04-06,sarahmyers@healthcare.org,Female,Podiatrist,nl,Sarah Myers,1964-04-26,shawncarson@healthcare.org,Female,,nl,nan
,1970-12-18,davidcopeland@healthcare.org,Other,Licensed Practical Nurse,nl,David Copeland,1989-12-14,anthonyturner@healthcare.org,Male,,et,nan
,1993-06-19,johnpineda@healthcare.org,Female,Anesthesiology Nurse,de,John Pineda,1980-10-09,hollygarcia@healthcare.org,Male,,de,nan
,1980-10-31,nancycollins@healthcare.org,Male,Cardiovascular Surgeon,nl,Nancy Collins,1990-10-29,danielmercado@healthcare.org,Male,,nl,nan
,1968-02-12,destinybradley@healthcare.org,Male,Arthritis Specialist,et,Destiny Bradley,1979-05-04,erictrujillo@healthcare.org,Other,,nl,nan
,1964-06-14,brandysandersmd@healthcare.org,Male,Pathologist,nl,Brandy Sanders MD,1961-07-03,bonniewilliamson@healthcare.org,Male,,de,nan
,1982-10-04,susankramer@healthcare.org,Other,Skin Care Specialist,et,Susan Kramer,1961-07-29,patriciamitchell@healthcare.org,Male,,de,nan
,1991-11-25,jeremiahhughes@healthcare.org,Other,Morgue Attendant,de,Jeremiah Hughes,1960-08-02,tonypowell@healthcare.org,Female,,et,nan
,1992-07-30,lisaedwards@healthcare.org,Other,Community Outreach Specialist,de,Lisa Edwards,1974-05-27,maryjones@healthcare.org,Female,,de,nan
,1995-12-27,melissacampos@healthcare.org,Other,Audiologist,nl,Melissa Campos,1970-10-18,drdannybyrdmd@healthcare.org,Female,,nl,nan
,1959-08-07,eddiegreen@healthcare.org,Female,General Practitioner,de,Eddie Green,1964-12-07,lukemartinezmd@healthcare.org,Male,,et,nan
,1993-07-16,howardmorris@healthcare.org,Male,Genetic Counselor,nl,Howard Morris,1968-12-30,kaitlinwebb@healthcare.org,Female,,et,nan
,1976-01-09,crystalwillis@healthcare.org,Female,Optician,de,Crystal Willis,1977-08-06,cliffordblair@healthcare.org,Other,,et,nan
,1997-02-22,terryhoffman@healthcare.org,Female,Lab Technician,nl,Terry Hoffman,1974-12-13,msloriking@healthcare.org,Other,,nl,nan
,1962-12-06,robertrobertson@healthcare.org,Female,Licensed Practical Nurse,et,Robert Robertson,1984-09-24,jermainedavis@healthcare.org,Male,,nl,nan
,1999-10-12,lindanguyen@healthcare.org,Male,Pathologist,et,Linda Nguyen,1993-09-02,austinbray@healthcare.org,Female,,de,nan
,1982-04-07,candicehernandez@healthcare.org,Female,Elderly Care Specialist,et,Candice Hernandez,1962-03-01,gregoryjohnson@healthcare.org,Other,,et,nan
,1966-05-05,johnmcgrath@healthcare.org,Female,Genetic Counselor,de,John Mcgrath,1992-03-08,andreaclark@healthcare.org,Female,,de,nan
,1959-05-10,jeffreymoore@healthcare.org,Male,Hematology Nurse,et,Jeffrey Moore,1999-06-28,catherineramirez@healthcare.org,Female,,et,nan
,1980-07-30,samanthajackson@healthcare.org,Male,Speech Pathologist,de,Samantha Jackson,1996-01-21,robertlogan@healthcare.org,Other,,nl,nan
,1988-02-08,morganjones@healthcare.org,Female,Blood Bank Technologist,nl,Morgan Jones,2000-03-05,davidwright@healthcare.org,Other,,de,nan
,1986-03-15,rachelrobertson@healthcare.org,Female,Oncology Nurse,et,Rachel Robertson,1981-02-23,stephaniehutchinson@healthcare.org,Male,,et,nan
,2000-03-05,davidwright@healthcare.org,Other,Reconstructive Specialist,de,David Wright,1979-01-13,patrickmarshall@healthcare.org,Female,,nl,nan
,1963-02-09,kyleharmon@healthcare.org,Female,Elderly Care Specialist,et,Kyle Harmon,1992-11-22,sabrinareed@healthcare.org,Male,,nl,nan
,1983-09-17,juliaswanson@healthcare.org,Male,Endocrine Nurse,et,Julia Swanson,1980-08-09,lindseyarnold@healthcare.org,Other,,et,nan
,1966-01-11,rogerwolf@healthcare.org,Female,Dental Assistant,et,Roger Wolf,1985-06-24,davidbaker@healthcare.org,Female,,et,nan
,1972-12-22,stephanieprice@healthcare.org,Male,GI Technician,de,Stephanie Price,1979-05-20,jessicajacobson@healthcare.org,Female,,nl,nan
,1976-08-02,kaitlynhebert@healthcare.org,Male,Obstetric Nurse,nl,Kaitlyn Hebert,1966-05-23,valeriechavez@healthcare.org,Other,,de,nan
,1998-06-07,melissamosley@healthcare.org,Female,Respiratory Therapist,et,Melissa Mosley,1970-03-09,michaelwashington@healthcare.org,Other,,de,nan
,1991-01-18,claudiawatkins@healthcare.org,Other,Nephrologist,de,Claudia Watkins,1990-12-16,richardfrazier@healthcare.org,Other,,et,nan
,1993-10-04,anthonybentley@healthcare.org,Male,Cardiovascular Surgeon,de,Anthony Bentley,1982-05-07,jameshampton@healthcare.org,Male,,et,nan
,1989-11-22,bretttaylor@healthcare.org,Other,Respiratory Therapist,de,Brett Taylor,1964-06-05,courtneymiller@healthcare.org,Female,,et,nan
,1969-08-28,michaelhall@healthcare.org,Other,Endocrinologist,et,Michael Hall,1971-03-07,douglasrasmussen@healthcare.org,Other,,de,nan
,1979-09-24,meganfernandez@healthcare.org,Male,Urology Nurse,de,Megan Fernandez,1962-05-03,jessicaclark@healthcare.org,Other,,et,nan
,1972-03-10,melissacastillo@healthcare.org,Other,Infection Control Nurse,nl,Melissa Castillo,1969-10-04,brianburton@healthcare.org,Female,,et,nan
,1995-03-18,vickiehill@healthcare.org,Female,Anesthesiologist,et,Vickie Hill,1965-09-06,sethwalter@healthcare.org,Other,,nl,nan
,1984-01-06,rogermeyers@healthcare.org,Male,Endocrine Nurse,de,Roger Meyers,1988-04-29,dianaellis@healthcare.org,Male,,nl,nan
,1960-06-30,ryanjohns@healthcare.org,Other,Epidemiologist,nl,Ryan Johns,1973-04-16,seanevans@healthcare.org,Male,,nl,nan
,1968-12-31,deannasmith@healthcare.org,Female,Community Health Worker,de,Deanna Smith,1990-11-23,williamalvarado@healthcare.org,Other,,nl,nan
,1977-05-15,codystephenson@healthcare.org,Female,Pathologist,nl,Cody Stephenson,1963-01-24,christophercooper@healthcare.org,Female,,et,nan
,1995-06-30,deborahblake@healthcare.org,Male,Labor & Delivery Nurse,de,Deborah Blake,1967-07-07,edwardcontreras@healthcare.org,Female,,de,nan
,1961-03-11,ashleytyler@healthcare.org,Male,Obstetric Nurse,nl,Ashley Tyler,1997-08-05,randyrice@healthcare.org,Other,,de,nan
,1973-12-28,williambailey@healthcare.org,Other,Toxicologist,et,William Bailey,1983-06-13,hannahjennings@healthcare.org,Other,,nl,nan
,1972-05-04,coreymcdaniel@healthcare.org,Other,Epidemiologist,et,Corey Mcdaniel,1985-07-29,brianyoung@healthcare.org,Other,,et,nan
,1977-08-23,tyronegarcia@healthcare.org,Female,Endocrinologist,nl,Tyrone Garcia,1980-06-24,jennifervelazquez@healthcare.org,Female,,de,nan
,1978-12-18,joemiller@healthcare.org,Other,Medical Assistant,nl,Joe Miller,1971-03-07,christopherblack@healthcare.org,Female,,et,nan
,1979-01-17,jackgibson@healthcare.org,Male,Infection Control Nurse,et,Jack Gibson,1970-10-12,kimberlyclark@healthcare.org,Other,,de,nan
,1989-10-11,tracyfischer@healthcare.org,Male,Rheumatology Nurse,de,Tracy Fischer,1997-12-23,joshuabarnett@healthcare.org,Female,,de,nan
,1991-10-13,katherinehunt@healthcare.org,Other,Urology Nurse,de,Katherine Hunt,1983-03-05,sheilajohnson@healthcare.org,Other,,nl,nan
,1959-06-16,cynthiamorales@healthcare.org,Other,Nutritionist,de,Cynthia Morales,1966-04-04,patriciabautista@healthcare.org,Male,,de,nan
,1963-07-23,cherylwebb@healthcare.org,Other,Anesthesiology Nurse,et,Cheryl Webb,1980-02-13,justinnelson@healthcare.org,Male,,de,nan
,1972-02-21,melissastephens@healthcare.org,Male,General Practitioner,nl,Melissa Stephens,1981-02-23,stephaniehutchinson@healthcare.org,Male,,et,nan
,1973-12-03,glendascott@healthcare.org,Other,Poison Control Specialist,et,Glenda Scott,1998-12-15,rebeccapalmer@healthcare.org,Other,,et,nan
,1987-12-06,destinyjacobson@healthcare.org,Male,School Nurse,et,Destiny Jacobson,1995-10-02,lindacain@healthcare.org,Female,,nl,nan
,1969-02-24,sharonpeters@healthcare.org,Female,Psychologist,nl,Sharon Peters,1995-09-26,connoryoung@healthcare.org,Other,,nl,nan
,1975-10-15,lindapittman@healthcare.org,Female,Endocrinologist,et,Linda Pittman,1971-06-07,melaniebrandtdds@healthcare.org,Female,,de,nan
,1985-04-05,teresaclayton@healthcare.org,Female,Infectious Disease Specialist,de,Teresa Clayton,1991-03-05,danielcamacho@healthcare.org,Male,,et,nan
,1970-09-17,brandiduncan@healthcare.org,Other,Physical Therapy Assistant,de,Brandi Duncan,1971-09-27,brianclayton@healthcare.org,Male,,nl,nan
,1981-09-04,vickidonaldson@healthcare.org,Other,Communication Disorders Specialist,et,Vicki Donaldson,1988-06-12,suzannehernandez@healthcare.org,Male,,de,nan
,1985-01-15,jenniferray@healthcare.org,Other,Cosmetic Surgery Nurse,nl,Jennifer Ray,1996-01-26,elizabethchan@healthcare.org,Male,,de,nan
,1979-01-17,jackgibson@healthcare.org,Male,Infection Control Nurse,et,Jack Gibson,1998-01-05,williescottjr@healthcare.org,Other,,de,nan
,1989-08-04,bradleymiles@healthcare.org,Other,Anesthesiologist,de,Bradley Miles,1961-07-03,bonniewilliamson@healthcare.org,Male,,de,nan
,1961-12-17,thomasfisher@healthcare.org,Other,Speech Pathologist,de,Thomas Fisher,1994-12-16,michaelallen@healthcare.org,Male,,nl,nan
,1960-03-14,christinefischer@healthcare.org,Other,Dermatology Nurse,de,Christine Fischer,1974-05-01,chasemitchell@healthcare.org,Female,,et,nan
,1971-04-04,sophiaharrell@healthcare.org,Male,Cardiac Nurse,de,Sophia Harrell,1979-06-06,josestout@healthcare.org,Male,,nl,nan
,1993-06-13,joannecoleman@healthcare.org,Male,Dermatologist,et,Joanne Coleman,1962-04-17,allenmatthews@healthcare.org,Male,,de,nan
,1983-09-29,brianrogers@healthcare.org,Female,Trauma Surgeon,et,Brian Rogers,1997-05-05,roserivera@healthcare.org,Male,,nl,nan
,1997-08-30,joseclark@healthcare.org,Male,Public Health Officer,et,Jose Clark,1990-09-22,elizabethjacobs@healthcare.org,Other,,et,nan
,1998-04-22,stephenortiz@healthcare.org,Other,Endocrine Nurse,et,Stephen Ortiz,1994-06-22,erikahill@healthcare.org,Other,,et,nan
,1964-06-05,courtneymiller@healthcare.org,Female,Anesthesia Assistant,et,Courtney Miller,1989-08-04,bradleymiles@healthcare.org,Other,,de,nan
,2000-04-06,elizabethrodriguez@healthcare.org,Female,Optometrist,nl,Elizabeth Rodriguez,1968-02-10,angelajuarez@healthcare.org,Female,,nl,nan
,1983-11-29,joshuaestrada@healthcare.org,Other,Health Educator,et,Joshua Estrada,1970-01-18,courtneylyons@healthcare.org,Male,,de,nan
,1989-06-19,stephengross@healthcare.org,Female,Health Educator,nl,Stephen Gross,1990-11-25,ginayork@healthcare.org,Other,,nl,nan
,1965-03-30,jordanbailey@healthcare.org,Male,Infectious Disease Specialist,et,Jordan Bailey,1995-04-30,michaelmeadows@healthcare.org,Female,,de,nan
,1989-10-11,tracyfischer@healthcare.org,Male,Rheumatology Nurse,de,Tracy Fischer,1982-10-04,susankramer@healthcare.org,Other,,et,nan
,1965-02-11,louisrivas@healthcare.org,Male,Lung Function Technician,et,Louis Rivas,1971-02-01,christophergoodwin@healthcare.org,Male,,de,nan
,1963-11-24,jeremypaul@healthcare.org,Other,Anesthesiology Nurse,et,Jeremy Paul,1994-12-08,amandasmith@healthcare.org,Female,,de,nan
,1959-08-07,eddiegreen@healthcare.org,Female,General Practitioner,de,Eddie Green,1975-04-30,robinjohnson@healthcare.org,Male,,et,nan
,1970-10-18,drdannybyrdmd@healthcare.org,Female,Pathologist,nl,Dr. Danny Byrd MD,1965-08-25,amyschroeder@healthcare.org,Other,,de,nan
,1959-12-28,destinymoore@healthcare.org,Female,Respiratory Therapist,et,Destiny Moore,1981-07-27,brookesalazar@healthcare.org,Male,,de,nan
,1991-03-13,jennifermiller@healthcare.org,Female,Anesthesiologist,et,Jennifer Miller,1964-11-30,christophermccormick@healthcare.org,Other,,et,nan
,1968-09-18,krystalhayes@healthcare.org,Other,Community Outreach Specialist,nl,Krystal Hayes,1997-02-19,mikefrench@healthcare.org,Male,,et,nan
,1980-01-26,tammydelgado@healthcare.org,Male,General Practitioner,de,Tammy Delgado,1960-10-08,scottterrell@healthcare.org,Female,,et,nan
,1988-02-08,morganjones@healthcare.org,Female,Blood Bank Technologist,nl,Morgan Jones,1965-05-10,taylorlee@healthcare.org,Female,,nl,nan
,1977-10-27,jenniferdavis@healthcare.org,Female,GI Nurse,nl,Jennifer Davis,1986-03-21,susanwilliams@healthcare.org,Male,,et,nan
,1959-11-22,andrewnorris@healthcare.org,Other,MRI Technologist,de,Andrew Norris,1985-01-22,jessicasmith@healthcare.org,Female,,de,nan
,1982-10-04,susankramer@healthcare.org,Other,Skin Care Specialist,et,Susan Kramer,1982-06-19,leemoore@healthcare.org,Other,,et,nan
,1985-06-24,davidbaker@healthcare.org,Female,Podiatrist,et,David Baker,1977-11-30,justinmendez@healthcare.org,Male,,de,nan
,1966-09-28,edwardpatterson@healthcare.org,Female,Blood Bank Technologist,nl,Edward Patterson,1973-10-18,melindalee@healthcare.org,Female,,nl,nan
,1974-06-10,claudiaperez@healthcare.org,Female,Cytotechnologist,et,Claudia Perez,1962-03-01,gregoryjohnson@healthcare.org,Other,,et,nan
,1996-05-18,debrabrown@healthcare.org,Female,Mental Health Nurse,de,Debra Brown,1968-01-12,justinnguyen@healthcare.org,Male,,de,nan
,1970-01-22,lynnweaver@healthcare.org,Female,Orthopedic Surgeon,nl,Lynn Weaver,1990-09-23,christinabarnes@healthcare.org,Female,,nl,nan
,1965-02-11,louisrivas@healthcare.org,Male,Lung Function Technician,et,Louis Rivas,1968-06-06,josephstewart@healthcare.org,Other,,de,nan
,1986-04-29,kellybates@healthcare.org,Male,Hematology Nurse,de,Kelly Bates,1959-08-07,eddiegreen@healthcare.org,Female,,de,nan
,1996-03-07,mrjamesmccann@healthcare.org,Female,Endocrinologist,de,Mr. James Mccann,1964-12-07,lukemartinezmd@healthcare.org,Male,,et,nan
,1993-09-26,nicolebrownmd@healthcare.org,Female,Endocrinologist,de,Nicole Brown MD,1962-12-24,mariahscott@healthcare.org,Male,,nl,nan
,1986-09-21,samuelbrown@healthcare.org,Female,Rheumatologist,et,Samuel Brown,1985-01-22,jessicasmith@healthcare.org,Female,,de,nan
,1994-04-21,matthewarcher@healthcare.org,Male,Arthritis Specialist,nl,Matthew Archer,1977-03-06,lisaperez@healthcare.org,Male,,et,nan
,1972-08-29,russelljenkins@healthcare.org,Male,Dental Assistant,et,Russell Jenkins,1990-07-29,douglasandrade@healthcare.org,Male,,nl,nan
,1974-04-17,andrewdunn@healthcare.org,Other,Primary Care Nurse,de,Andrew Dunn,1995-09-16,melaniemcgee@healthcare.org,Other,,et,nan
,1969-04-19,angelagardner@healthcare.org,Other,Dietitian,de,Angela Gardner,1982-01-18,kathyknapp@healthcare.org,Female,,et,nan
,1984-06-24,sarahhardy@healthcare.org,Other,Cardiovascular Surgeon,et,Sarah Hardy,1992-03-08,andreaclark@healthcare.org,Female,,de,nan
,1967-08-14,donnaboyd@healthcare.org,Female,Obstetrics Technician,de,Donna Boyd,1970-03-09,michaelwashington@healthcare.org,Other,,de,nan
,1987-07-20,gregoryholmes@healthcare.org,Male,Environmental Health Officer,de,Gregory Holmes,1996-02-20,jenniferlawrence@healthcare.org,Female,,de,nan
,1982-10-04,susankramer@healthcare.org,Other,Skin Care Specialist,et,Susan Kramer,1992-12-11,markpowell@healthcare.org,Female,,nl,nan
,1973-10-18,melindalee@healthcare.org,Female,Surgical Nurse,nl,Melinda Lee,1998-10-25,matthewross@healthcare.org,Female,,de,nan
,1972-05-04,coreymcdaniel@healthcare.org,Other,Epidemiologist,et,Corey Mcdaniel,1966-10-25,williambrown@healthcare.org,Other,,de,nan
,1965-11-12,marykennedy@healthcare.org,Female,Nutrition Counselor,et,Mary Kennedy,1986-03-21,susanwilliams@healthcare.org,Male,,et,nan
,1959-11-22,crystalhunter@healthcare.org,Male,Infectious Disease Specialist,de,Crystal Hunter,1977-08-23,tyronegarcia@healthcare.org,Female,,nl,nan
,1977-05-15,codystephenson@healthcare.org,Female,Pathologist,nl,Cody Stephenson,1987-03-26,laurenjensen@healthcare.org,Male,,et,nan
,1964-09-22,lauraschultz@healthcare.org,Female,Cytotechnologist,nl,Laura Schultz,1999-02-26,johnnywilliamsdds@healthcare.org,Male,,de,nan
,1982-06-01,mshollyfernandez@healthcare.org,Female,Physical Therapist,nl,Ms. Holly Fernandez,1982-03-29,allisonjohnson@healthcare.org,Other,,et,nan
,1962-03-18,erikscott@healthcare.org,Male,Skin Care Specialist,de,Erik Scott,1993-08-08,stevendyer@healthcare.org,Other,,de,nan
,1966-10-07,justinjones@healthcare.org,Other,Registered Nurse,et,Justin Jones,1982-04-07,candicehernandez@healthcare.org,Female,,et,nan
,1979-04-02,jamiesanders@healthcare.org,Other,Obstetric Nurse,de,Jamie Sanders,1983-09-17,juliaswanson@healthcare.org,Male,,et,nan
,1980-11-02,ericfox@healthcare.org,Male,Physical Therapist,de,Eric Fox,1986-12-09,matthewbeasley@healthcare.org,Other,,nl,nan
,1979-08-17,scottmoyer@healthcare.org,Other,Elderly Care Specialist,nl,Scott Moyer,1971-09-06,jasonarmstrong@healthcare.org,Male,,nl,nan
,1983-12-04,lisaedwards@healthcare.org,Female,Orthopedic Surgeon,nl,Lisa Edwards,1981-06-27,ronaldwalters@healthcare.org,Male,,de,nan
,1973-06-18,mrslindsayshaffer@healthcare.org,Male,GI Technician,et,Mrs. Lindsay Shaffer,1980-01-26,tammydelgado@healthcare.org,Male,,de,nan
,1960-02-06,shaunthompson@healthcare.org,Other,Blood Bank Technologist,et,Shaun Thompson,1988-08-01,lisamoore@healthcare.org,Other,,et,nan
,1974-08-19,danawilliams@healthcare.org,Female,Obstetric Nurse,et,Dana Williams,1978-04-02,matthewbarnett@healthcare.org,Female,,de,nan
