label,left_birthDate,left_email,left_gender,left_jobTitle,left_knowsLanguage,left_name,right_birthDate,right_email,right_gender,right_jobTitle,right_knowsLanguage,right_name
,1993-06-08,thomasgarcia@healthcare.org,Female,GI Technician,et,Thomas Garcia,1980-26-01,tammydelgado@healthcare.org,Male,General Practitioner,de,Tammy Delgado
,1974-09-27,amandawagner@healthcare.org,Female,Midwife,de,Amanda Wagner,1965-09-02,travvissalazar@healthcare.org,Other,Obstetric Nurse,Estonian,Travis Salazar
,1998-12-07,oliviahanson@healthcare.org,Other,Radiation Therapist,de,Olivia Hanson,1977-12-31,danieljoohnson@healthcare.org,Other,Doula,nl,Johnson Daniel
,1984-08-17,dannyruiz@healthcare.org,Male,Respiratory Therapist,de,Danny Ruiz,1992-01-18,whitneyemvans@healthcare.org,Male,Midwife,et,Whitney Evcns
,1984-06-24,sarahhardy@healthcare.org,Other,Cardiovascular Surgeon,et,Sarah Hardy,1964-11-05,markichols@healthcare.org,Other,Women's Health Nurse,Estonian,Mark Nichols
,1982-04-16,lawrenceolson@healthcare.org,Female,Toxicologist,nl,Lawrence Olson,1965-12-12,randycrater@healthcare.org,Female,Orthopedic Surgeon,et,Randy Carzer
,1987-02-26,jessicamorales@healthcare.org,Female,Environmental Health Officer,de,Jessica Morales,1982-10-04,ssankramer@healthcare.org,Other,Skin Care Specialist,Estonian,Susan Kramer
,1961-12-21,anamiller@healthcare.org,Male,General Practitioner,de,Ana Miller,1990-07-29,douglasandrde@healthcare.org,Male,Obstetrics Technician,nl,Andrade Douglas
,1962-01-28,garydawson@healthcare.org,Male,Dental Assistant,nl,Gary Dawson,1979-12-27,kithperez@healthcare.org,Female,Clinical Genetics Specialist,nl,Perez Keith
,1964-07-26,sherrifarley@healthcare.org,Male,Pulmonologist,de,Sherri Farley,1991-07-03,emilyhesley@healthcare.org,Other,Therapist,Estonian,Emily Hensley
,1989-11-04,matthewwilliams@healthcare.org,Male,Gynecologist,nl,Matthew Williams,1998-06-05,kennethrobbins@healthcare.org,Female,Dietitian,et,Kenceth Robbins
,1971-09-07,antoniomoore@healthcare.org,Male,Environmental Health Officer,de,Antonio Moore,1978-07-06,wrrenmcfarland@healthcare.org,Male,Infection Control Nurse,et,Warrcn Mcfarland
,1988-11-04,wendydavis@healthcare.org,Male,Surgical Nurse,nl,Wendy Davis,1991-03-13,davidcllark@healthcare.org,Other,Endocrinologist,de,D. Clark
,1970-02-12,michaelpetersen@healthcare.org,Other,Women's Health Nurse,de,Michael Petersen,1959-06-29,steveenhunt@healthcare.org,Male,Pharmacy Technician,Estonian,Steven Hunt
,1994-10-05,michelledavis@healthcare.org,Other,Podiatrist,et,Michelle Davis,1987-14-10,ronniegibson@healthcare.org,Male,Primary Care Nurse,de,Ronnie Gibson
,1991-02-18,melissaroberts@healthcare.org,Female,Hematology Nurse,de,Melissa Roberts,1960-09-23,angelgrahamamd@healthcare.org,Male,Pathologist,German,Angel Graham MD
,1997-12-23,joshuabarnett@healthcare.org,Female,Foot Care Nurse,de,Joshua Barnett,1978-06-15,jeninferbarry@healthcare.org,Other,Therapist,de,J. Barry
,1975-04-28,lisajohnson@healthcare.org,Male,Licensed Practical Nurse,et,Lisa Johnson,1973-06-18,mrslindsayshaffer@healthcare.org,Male,GI Technician,et,Msr. Lindsay Shaffer
,1989-07-27,melissagreen@healthcare.org,Other,Health Educator,et,Melissa Green,1968-11-19,davidmartienz@healthcare.org,Male,Renal Dietitian,Estonian,David Martinez
,1980-07-30,samanthajackson@healthcare.org,Male,Speech Pathologist,de,Samantha Jackson,1991-07-09,michaelgarrett@healthcare.org,Female,Geriatrician,German,Michael Garrett
,1960-01-04,markknight@healthcare.org,Female,GI Nurse,et,Mark Knight,1966-09-28,edwardptterson@healthcare.org,Female,Blood Bank Technologist,nl,Patterson Edward
,1961-07-19,carolineroberts@healthcare.org,Male,Elderly Care Specialist,nl,Caroline Roberts,1970-04-29,karenwaylker@healthcare.org,Female,General Practitioner,et,K. Walker
,1972-04-18,jillcastro@healthcare.org,Female,Psychologist,de,Jill Castro,1997-12-23,josohuabarnett@healthcare.org,Female,Foot Care Nurse,de,Joshua Barntet
,1980-11-02,ericfox@healthcare.org,Male,Physical Therapist,de,Eric Fox,1959-12-28,dtestinymoore@healthcare.org,Female,Respiratory Therapist,et,Destiny Mozre
,1983-09-29,nathanpope@healthcare.org,Female,Therapist,et,Nathan Pope,1960-12-04,chrisianhernandez@healthcare.org,Male,Pediatrician,Estonian,Christian Hernandez
,1960-07-28,donaldmorris@healthcare.org,Female,Mental Health Nurse,nl,Donald Morris,1991-01-18,clauddiawatkins@healthcare.org,Other,Nephrologist,de,Watkins Claudia
,1998-06-07,victorwilson@healthcare.org,Male,Community Outreach Specialist,et,Victor Wilson,1983-07-09,jayrchapman@healthcare.org,Male,Arthritis Specialist,de,Chapman Jay
,1982-03-12,ashleyschneider@healthcare.org,Male,Skin Care Specialist,et,Ashley Schneider,1991-06-23,juliahil@healthcare.org,Female,Nutritionist,et,Hill Julia
,1993-06-19,johnpineda@healthcare.org,Female,Anesthesiology Nurse,de,John Pineda,1970-12-18,davidcopeland@healthcare.org,Other,Licensed Practical Nurse,Dutch,David Copeland
,1966-10-07,justinjones@healthcare.org,Other,Registered Nurse,et,Justin Jones,1977-12-08,sarahsjames@healthcare.org,Other,Plastic Surgeon,et,S. James
,1980-11-02,ericfox@healthcare.org,Male,Physical Therapist,de,Eric Fox,1987-08-02,johxnhughes@healthcare.org,Male,Public Health Nurse,Estonian,John Hughes
,1983-01-14,meganosborne@healthcare.org,Female,Anesthesiology Nurse,et,Megan Osborne,1985-01-15,jenniferry@healthcare.org,Other,Cosmetic Surgery Nurse,nl,J. Ray
,1977-12-31,danieljohnson@healthcare.org,Other,Doula,nl,Daniel Johnson,1995-31-08,riickydiaz@healthcare.org,Male,Optometrist,nl,Ricky Diaz
,1970-04-08,mrnathanjacobsmd@healthcare.org,Female,Nephrologist,et,Mr. Nathan Jacobs MD,1982-25-12,tracyreeed@healthcare.org,Male,Dermatologist,nl,Tracy Reed
,1965-07-08,victoriajohnson@healthcare.org,Male,Elderly Care Specialist,nl,Victoria Johnson,1995-12-15,emitlyfreeman@healthcare.org,Female,Obstetric Nurse,nl,Emily Freean
,1980-03-10,mrrobertholmes@healthcare.org,Female,Urologist,nl,Mr. Robert Holmes,1995-10-02,linfdacain@healthcare.org,Female,Arthritis Specialist,nl,Linda Ckin
,1998-12-15,rebeccapalmer@healthcare.org,Other,Geriatrician,et,Rebecca Palmer,2000-05-03,joeden@healthcare.org,Male,GI Technician,de,Joe Dean
,1965-12-12,randycarter@healthcare.org,Female,Orthopedic Surgeon,et,Randy Carter,1995-01-03,adambell@healthcare.org,Other,Rheumatologist,de,Adam Bell
,1963-07-23,cherylwebb@healthcare.org,Other,Anesthesiology Nurse,et,Cheryl Webb,1973-06-08,carlfihser@healthcare.org,Male,ENT Specialist,nl,Carl Fisier
,1959-06-29,stevenhunt@healthcare.org,Male,Pharmacy Technician,et,Steven Hunt,1973-10-14,barbaradsimpson@healthcare.org,Male,Community Outreach Specialist,nl,Simpson Barbara
,1991-03-13,jennifermiller@healthcare.org,Female,Anesthesiologist,et,Jennifer Miller,1982-12-13,donaldgumzan@healthcare.org,Male,GI Technician,German,Donald Guzman
,1960-07-28,donaldmorris@healthcare.org,Female,Mental Health Nurse,nl,Donald Morris,1962-05-03,jessciaclark@healthcare.org,Other,Urology Nurse,et,J. Clark
,1964-05-09,stephenmathis@healthcare.org,Male,Urologist,et,Stephen Mathis,1985-16-11,courtneyjonhson@healthcare.org,Other,Doula,et,Courtney Johnson
,1993-10-23,cynthiafoster@healthcare.org,Male,Pathologist,et,Cynthia Foster,1977-12-31,danieljoohnson@healthcare.org,Other,Doula,nl,Johnson Daniel
,1974-04-23,christophermullins@healthcare.org,Male,Pulmonary Function Technologist,nl,Christopher Mullins,1981-11-10,waynewliliams@healthcare.org,Female,Blood Bank Technologist,et,Wvyne Williams
,1975-02-21,juliegonzalez@healthcare.org,Female,Psychiatrist,nl,Julie Gonzalez,1981-12-30,josepvhillanueva@healthcare.org,Male,Respiratory Therapist,Estonian,Joseph Villanueva
,1961-07-19,carolineroberts@healthcare.org,Male,Elderly Care Specialist,nl,Caroline Roberts,1993-05-12,johnjoihnson@healthcare.org,Female,Midwife,German,John Johnson
,1973-04-16,seanevans@healthcare.org,Male,Psychologist,nl,Sean Evans,1995-10-02,linfdacain@healthcare.org,Female,Arthritis Specialist,nl,Linda Ckin
,1975-05-30,colleencooper@healthcare.org,Female,Pathologist,de,Colleen Cooper,1983-03-05,sheiljohnson@healthcare.org,Other,Poison Control Specialist,nl,S. Johnson
,1988-04-29,dianaellis@healthcare.org,Male,Cardiologist,nl,Diana Ellis,1964-09-22,lautraschultz@healthcare.org,Female,Cytotechnologist,nl,L. Schultz
,1970-06-30,michelecook@healthcare.org,Female,Gynecologist,nl,Michele Cook,1980-09-23,wilieestrada@healthcare.org,Female,GI Nurse,nl,Estrada Willie
,1990-09-14,donnanicholson@healthcare.org,Female,Mental Health Nurse,de,Donna Nicholson,1968-12-26,gabriellking@healthcare.org,Male,Women's Health Nurse,et,G. King
,1964-08-20,jessicacole@healthcare.org,Female,Anesthesiology Nurse,et,Jessica Cole,1992-14-10,taracopelnd@healthcare.org,Female,Surgical Nurse,et,Tara Copeland
,1994-10-27,richardmullins@healthcare.org,Male,Orthopedic Nurse,de,Richard Mullins,1971-07-03,chrristopherblack@healthcare.org,Female,Rehabilitation Specialist,et,Christopher Black
,1971-06-18,ginarodriguez@healthcare.org,Other,GI Nurse,et,Gina Rodriguez,1968-07-31,davidbuckely@healthcare.org,Female,Pharmacy Technician,nl,Dvid Buckley
,1974-11-17,roberthall@healthcare.org,Male,Diabetes Educator,et,Robert Hall,1996-10-01,micelletorres@healthcare.org,Male,Pharmacy Technician,German,Michelle Torres
,1994-06-04,sarahmcdaniel@healthcare.org,Other,GI Technician,de,Sarah Mcdaniel,1966-25-10,williammbrown@healthcare.org,Other,Nutrition Counselor,de,William Brown
,1967-09-22,dianajohnson@healthcare.org,Female,GI Technician,nl,Diana Johnson,1982-10-14,stephanieevanns@healthcare.org,Male,Endocrine Nurse,de,Evans Stephanie
,1996-08-29,raymondmcgrathjr@healthcare.org,Male,Ophthalmologist,de,Raymond Mcgrath Jr.,1994-04-07,marbiagreer@healthcare.org,Male,Nutritionist,et,Maria Greer
,1968-12-19,michellemartinez@healthcare.org,Male,Podiatrist,nl,Michelle Martinez,1993-08-08,stevedyer@healthcare.org,Other,Genetic Counselor,de,Steven Dyer
,1972-09-25,katherineevans@healthcare.org,Male,Poison Control Specialist,de,Katherine Evans,1966-08-13,troywinters@healthcare.org,Male,Pulmonary Function Technologist,Estonian,Troy Winters
,1988-11-25,shannonmonroe@healthcare.org,Female,Cytotechnologist,de,Shannon Monroe,1980-08-09,lindseayrnold@healthcare.org,Other,Therapist,et,L. Arnold
,1993-09-02,austinbray@healthcare.org,Female,Hematologist,de,Austin Bray,1987-14-10,ronniegibson@healthcare.org,Male,Primary Care Nurse,de,Ronnie Gibson
,1964-11-14,jessicabrooks@healthcare.org,Male,Emergency Medical Technician,nl,Jessica Brooks,1961-04-15,christopherhrris@healthcare.org,Male,MRI Technologist,nl,Harris Christopher
,1995-06-30,deborahblake@healthcare.org,Male,Labor & Delivery Nurse,de,Deborah Blake,1970-03-09,michaelwashington@healthcare.org,Other,EKG Technician,de,M. Washington
,1975-10-15,lindapittman@healthcare.org,Female,Endocrinologist,et,Linda Pittman,1992-02-06,laurastephens@healthcare.org,Male,Orthopedic Surgeon,German,Laura Stephens
,1975-05-04,alecgraves@healthcare.org,Male,Orthodontist,et,Alec Graves,1991-11-25,jeremiahughes@healthcare.org,Other,Morgue Attendant,de,J. Hughes
,1989-12-14,anthonyturner@healthcare.org,Male,Speech Pathologist,et,Anthony Turner,1983-11-14,tjaylorrios@healthcare.org,Male,Midwife,et,Rios Taylor
,1975-11-08,elizabethleonard@healthcare.org,Male,Geneticist,de,Elizabeth Leonard,1972-03-31,rubenemyers@healthcare.org,Other,Infection Control Nurse,de,R. Meyers
,1995-07-09,billhamilton@healthcare.org,Other,Primary Care Nurse,et,Bill Hamilton,1962-04-06,carolmilelr@healthcare.org,Other,Pharmacy Technician,de,Carol Miller
,1982-10-04,susankramer@healthcare.org,Other,Skin Care Specialist,et,Susan Kramer,1967-07-06,sugekelly@healthcare.org,Female,Surgical Nurse,de,S. Kelly
,1997-01-04,ashleyhubbard@healthcare.org,Other,Dialysis Nurse,et,Ashley Hubbard,1968-15-10,pamelatrorres@healthcare.org,Other,Orthotic Specialist,de,Pamela Torres
,1982-03-06,ericalexander@healthcare.org,Other,Physiotherapist,nl,Eric Alexander,1969-08-27,pamelajackon@healthcare.org,Male,Histology Technician,et,Pzamela Jackson
,2000-01-24,williamlutz@healthcare.org,Male,Hematologist,nl,William Lutz,1975-28-04,lisaojhnson@healthcare.org,Male,Licensed Practical Nurse,et,Lisa Johnson
,1964-07-26,sherrifarley@healthcare.org,Male,Pulmonologist,de,Sherri Farley,1977-04-03,zacharywillsi@healthcare.org,Other,Toxicologist,nl,Zachary Willis
,1973-05-08,brianwright@healthcare.org,Male,Dietitian,et,Brian Wright,1970-12-18,davidcopeland@healthcare.org,Other,Licensed Practical Nurse,Dutch,David Copeland
,1973-12-11,darrenmyers@healthcare.org,Other,Orthotic Specialist,et,Darren Myers,1980-08-09,lindseayrnold@healthcare.org,Other,Therapist,et,L. Arnold
,1965-02-06,drashleyparkdds@healthcare.org,Male,Hematology Nurse,de,Dr. Ashley Park DDS,1981-12-30,josepvhillanueva@healthcare.org,Male,Respiratory Therapist,Estonian,Joseph Villanueva
,1985-07-13,angelaturner@healthcare.org,Other,Histology Technician,de,Angela Turner,1984-11-02,brandonmatrin@healthcare.org,Male,Geneticist,Estonian,Brandon Martin
,1996-01-17,noahmcdaniel@healthcare.org,Female,Arthritis Specialist,de,Noah Mcdaniel,1993-12-09,hufnterstanton@healthcare.org,Female,Doula,Dutch,Hunter Stanton
,1959-11-22,crystalhunter@healthcare.org,Male,Infectious Disease Specialist,de,Crystal Hunter,1995-09-16,melanemcgee@healthcare.org,Other,Urology Nurse,et,M. Mcgee
,1976-09-01,joeparker@healthcare.org,Other,Respiratory Therapist,et,Joe Parker,1976-10-11,stephenhammond@healthcare.org,Male,Primary Care Nurse,Estonian,Stephen Hammond
,1972-08-01,peterjones@healthcare.org,Male,Rheumatology Nurse,de,Peter Jones,1995-10-02,linfdacain@healthcare.org,Female,Arthritis Specialist,nl,Linda Ckin
,1999-10-12,lindanguyen@healthcare.org,Male,Pathologist,et,Linda Nguyen,1960-09-15,heidimils@healthcare.org,Other,Oncologist,et,Mills Heidi
,1963-02-09,kyleharmon@healthcare.org,Female,Elderly Care Specialist,et,Kyle Harmon,1966-25-10,williammbrown@healthcare.org,Other,Nutrition Counselor,de,William Brown
,1978-11-07,stephaniejoseph@healthcare.org,Male,Cytotechnologist,nl,Stephanie Joseph,1996-11-13,dsutinpena@healthcare.org,Female,Pathologist,et,Dustin Pean
,1980-07-30,samanthajackson@healthcare.org,Male,Speech Pathologist,de,Samantha Jackson,1965-05-10,taylolree@healthcare.org,Female,Cytotechnologist,Dutch,Taylor Lee
,1993-04-05,jenniferbarker@healthcare.org,Male,Communication Disorders Specialist,de,Jennifer Barker,1974-06-11,jessicawwalker@healthcare.org,Male,Speech Therapist,German,Jessica Walker
,1973-11-26,debrameyers@healthcare.org,Other,Gerontology Nurse,et,Debra Meyers,1977-01-30,teresarodrigguez@healthcare.org,Other,Anesthesiology Assistant,de,Tdresa Rodriguez
,1983-07-10,michaelchang@healthcare.org,Female,Respiratory Therapist,de,Michael Chang,1999-02-26,johnnywilliasmdds@healthcare.org,Male,Speech Therapist,de,J. Williams DDS
,1996-01-17,lauracook@healthcare.org,Other,Primary Care Nurse,nl,Laura Cook,1967-08-14,dnnaboyd@healthcare.org,Female,Obstetrics Technician,German,Donna Boyd
,1993-10-10,stephenmiller@healthcare.org,Male,Doula,et,Stephen Miller,1976-04-07,kristinawokod@healthcare.org,Other,Emergency Medical Technician,Dutch,Kristina Wood
,1974-11-17,roberthall@healthcare.org,Male,Diabetes Educator,et,Robert Hall,1985-04-14,danaparul@healthcare.org,Male,Pathologist,nl,Paul Dana
,1983-10-02,thomascruz@healthcare.org,Other,Family Physician,nl,Thomas Cruz,1970-18-10,drdannvybyrdmd@healthcare.org,Female,Pathologist,nl,Dr. Danny Byrd MD
,1991-07-03,emilyhensley@healthcare.org,Other,Therapist,et,Emily Hensley,1968-05-28,scottkent@healthcare.org,Other,Arthritis Specialist,Dutch,Scott Kent
,1992-03-04,kristamaddox@healthcare.org,Female,GI Nurse,et,Krista Maddox,1983-07-10,michaelcchang@healthcare.org,Female,Respiratory Therapist,de,Michael Chajg
,1976-04-24,jasonmolina@healthcare.org,Female,Dental Assistant,de,Jason Molina,1966-01-16,cynthiamoon@healthcare.org,Female,Cardiac Nurse,de,Moon Cynthia
,1962-05-13,thomasstephens@healthcare.org,Female,Environmental Health Officer,et,Thomas Stephens,1960-09-23,angelgrahamamd@healthcare.org,Male,Pathologist,German,Angel Graham MD
,1961-03-28,emilycooper@healthcare.org,Male,Obstetrician,et,Emily Cooper,1959-06-29,steveenhunt@healthcare.org,Male,Pharmacy Technician,Estonian,Steven Hunt
,1979-01-13,patrickmarshall@healthcare.org,Female,Anesthesiologist,nl,Patrick Marshall,1997-01-12,douglalsiu@healthcare.org,Female,Poison Control Specialist,German,Douglas Liu
,1983-08-03,kevincooper@healthcare.org,Other,Medical Laboratory Scientist,de,Kevin Cooper,1992-06-03,carlllong@healthcare.org,Other,Skin Care Specialist,et,C. Long
,1993-04-14,elizabetholiver@healthcare.org,Other,Obstetrics Technician,et,Elizabeth Oliver,1959-11-22,andrewnorris@healthcare.org,Other,MRI Technologist,German,Andrew Norris
,1973-03-09,normantucker@healthcare.org,Male,Audiologist,de,Norman Tucker,1998-04-22,stephenortuiz@healthcare.org,Other,Endocrine Nurse,et,Stephne Ortiz
,1999-02-26,johnnywilliamsdds@healthcare.org,Male,Speech Therapist,de,Johnny Williams DDS,1965-10-01,rebeccafobes@healthcare.org,Female,Cardiologist,et,Forbes Rebecca
,1970-03-27,gilbertmartin@healthcare.org,Other,Mental Health Nurse,et,Gilbert Martin,1984-03-08,michaellambert@healthcare.org,Female,Optometrist,de,Lambert Michael
,1970-04-29,karenwalker@healthcare.org,Female,General Practitioner,et,Karen Walker,1970-04-29,karenwaylker@healthcare.org,Female,General Practitioner,et,K. Walker
,1967-09-09,michaelhahn@healthcare.org,Male,Respiratory Therapist,et,Michael Hahn,1959-06-25,carlanderszon@healthcare.org,Male,Dietitian,nl,Curl Anderson
,1980-11-02,ericfox@healthcare.org,Male,Physical Therapist,de,Eric Fox,1989-11-22,betttaylor@healthcare.org,Other,Respiratory Therapist,de,Brett Talyor
,1978-10-26,daniellejackson@healthcare.org,Female,Gynecologist,de,Danielle Jackson,1976-09-01,joearker@healthcare.org,Other,Respiratory Therapist,Estonian,Joe Parker
,1960-03-14,christinefischer@healthcare.org,Other,Dermatology Nurse,de,Christine Fischer,1960-02-15,joshuabradleydds@healthcare.org,Other,Elderly Care Specialist,Estonian,Joshua Bradley DDS
,1970-03-09,michaelwashington@healthcare.org,Other,EKG Technician,de,Michael Washington,1988-11-25,shannonmonroe@healthcare.org,Female,Cytotechnologist,de,Monroe Shannon
,1995-12-15,emilyfreeman@healthcare.org,Female,Obstetric Nurse,nl,Emily Freeman,1987-04-19,davidhardrison@healthcare.org,Other,Foot Care Nurse,et,D. Harrison
,1964-06-08,dawnanderson@healthcare.org,Female,Surgical Technologist,de,Dawn Anderson,1977-01-30,teresarodrigguez@healthcare.org,Other,Anesthesiology Assistant,de,Tdresa Rodriguez
,1965-11-12,marykennedy@healthcare.org,Female,Nutrition Counselor,et,Mary Kennedy,1993-14-04,elizbetholiver@healthcare.org,Other,Obstetrics Technician,et,Elizabeth Oliver
,1981-05-17,nathanielsmith@healthcare.org,Other,Physiotherapist,et,Nathaniel Smith,1978-12-22,michaetllindsey@healthcare.org,Other,Rehabilitation Specialist,de,Lindsey Michael
,1985-12-06,kylemanning@healthcare.org,Male,Neurosurgeon,nl,Kyle Manning,1974-06-11,jessicawwalker@healthcare.org,Male,Speech Therapist,German,Jessica Walker
,1982-07-19,pamelasummers@healthcare.org,Male,Poison Control Specialist,de,Pamela Summers,1981-09-04,vickidonoaldson@healthcare.org,Other,Communication Disorders Specialist,et,Vicki Dofnaldson
,1982-10-04,susankramer@healthcare.org,Other,Skin Care Specialist,et,Susan Kramer,1989-10-11,tracyfiscehr@healthcare.org,Male,Rheumatology Nurse,German,Tracy Fischer
,1959-12-28,destinymoore@healthcare.org,Female,Respiratory Therapist,et,Destiny Moore,1998-12-14,ayodom@healthcare.org,Other,Rheumatologist,nl,Amy Oodm
,1962-04-02,richardmartinez@healthcare.org,Female,Respiratory Therapist,nl,Richard Martinez,1968-06-07,jasonthompsn@healthcare.org,Male,Physical Therapy Assistant,de,J. Thompson
,1960-10-08,kennethstewart@healthcare.org,Female,Emergency Medical Technician,de,Kenneth Stewart,1993-08-24,lgisahorton@healthcare.org,Male,Gerontology Nurse,Estonian,Lisa Horton
,1997-04-19,johnarellano@healthcare.org,Female,Obstetric Nurse,nl,John Arellano,1997-11-26,tylersschroeder@healthcare.org,Other,Medical Assistant,de,Tyler Shroeder
,1965-01-15,cherylrodgers@healthcare.org,Male,Toxicologist,et,Cheryl Rodgers,1967-08-14,dnnaboyd@healthcare.org,Female,Obstetrics Technician,German,Donna Boyd
,1980-11-29,sharonrivas@healthcare.org,Other,Gynecologist,et,Sharon Rivas,1993-06-19,johnpineda@healthcare.org,Female,Anesthesiology Nurse,de,J. Pineda
,1974-06-11,jessicawalker@healthcare.org,Male,Speech Therapist,de,Jessica Walker,1997-07-09,sonyasaawyer@healthcare.org,Other,Environmental Health Officer,German,Sonya Sawyer
,1960-02-06,shaunthompson@healthcare.org,Other,Blood Bank Technologist,et,Shaun Thompson,1998-06-05,kennethrobbins@healthcare.org,Female,Dietitian,et,Kenceth Robbins
,1989-07-31,erinstafford@healthcare.org,Other,Epidemiologist,nl,Erin Stafford,1978-04-02,matthewbaarnett@healthcare.org,Female,Surgical Nurse,German,Matthew Barnett
,1985-08-07,aaronwalters@healthcare.org,Female,Toxicologist,et,Aaron Walters,1970-11-27,royicampbell@healthcare.org,Male,Orthopedic Nurse,de,R. Campbell
,1992-01-18,whitneyevans@healthcare.org,Male,Midwife,et,Whitney Evans,1962-04-20,michaelbentley@healthcare.org,Other,Lab Technician,de,Michael Bentely
,1977-12-09,annesampson@healthcare.org,Other,Endocrine Nurse,nl,Anne Sampson,1973-12-28,sadragarza@healthcare.org,Male,GI Nurse,Dutch,Sandra Garza
,1975-10-23,mikaylanelson@healthcare.org,Other,Cardiac Nurse,et,Mikayla Nelson,1967-07-23,jasonrbown@healthcare.org,Female,Vision Therapist,et,J. Brown
,1966-10-07,justinjones@healthcare.org,Other,Registered Nurse,et,Justin Jones,1975-11-05,rachelbrown@healthcare.org,Male,Hematology Nurse,et,Rachel Brown
,1983-07-09,jaychapman@healthcare.org,Male,Arthritis Specialist,de,Jay Chapman,1971-06-07,melaniebrandtdds@healthcare.org,Female,Respiratory Therapist,German,Melanie Brandt DDS
,1993-10-23,cynthiafoster@healthcare.org,Male,Pathologist,et,Cynthia Foster,1986-03-12,lisahernandez@healthcare.org,Other,Neonatal Nurse,nl,L. Hernandez
,1991-04-23,jenniferpaul@healthcare.org,Male,Doula,et,Jennifer Paul,1963-05-01,matthewrordiguez@healthcare.org,Other,Primary Care Nurse,nl,Rodriguez Matthew
,1977-07-01,andrewphillips@healthcare.org,Female,Anesthesia Assistant,de,Andrew Phillips,1967-04-24,anthonybates@healthcare.org,Female,Community Outreach Specialist,Dutch,Anthony Bates
,1982-04-07,candicehernandez@healthcare.org,Female,Elderly Care Specialist,et,Candice Hernandez,1977-10-27,jenniferdavis@healthcare.org,Female,GI Nurse,nl,Davis Jennifer
,1984-06-24,sarahhardy@healthcare.org,Other,Cardiovascular Surgeon,et,Sarah Hardy,1982-02-26,apprilsmith@healthcare.org,Other,Hematology Nurse,et,Smith April
,1959-05-10,jeffreymoore@healthcare.org,Male,Hematology Nurse,et,Jeffrey Moore,1995-12-15,emitlyfreeman@healthcare.org,Female,Obstetric Nurse,nl,Emily Freean
,1967-08-31,curtisanderson@healthcare.org,Female,Obstetric Nurse,de,Curtis Anderson,1986-01-14,ashleyyroy@healthcare.org,Male,Orthopedic Nurse,et,Ashley Raoy
,1978-11-07,stephaniejoseph@healthcare.org,Male,Cytotechnologist,nl,Stephanie Joseph,1985-07-13,angelaturner@healthcare.org,Other,Histology Technician,de,Anegla Turner
,1964-01-25,tarasanchez@healthcare.org,Female,School Nurse,nl,Tara Sanchez,1989-07-31,erinstafforrd@healthcare.org,Other,Epidemiologist,Dutch,Erin Stafford
,1961-03-28,emilycooper@healthcare.org,Male,Obstetrician,et,Emily Cooper,1971-07-09,christxopherbaker@healthcare.org,Female,Cardiovascular Surgeon,nl,C. Baker
,1960-02-11,sarahgordon@healthcare.org,Female,CT Scan Technician,et,Sarah Gordon,1999-14-05,angelicathoompson@healthcare.org,Other,Anesthesiologist,nl,Angelica Thompson
,1993-03-11,stephencunningham@healthcare.org,Other,Poison Control Specialist,et,Stephen Cunningham,1993-11-12,jasondaivs@healthcare.org,Other,Urodynamics Technician,Dutch,Jason Davis
,1970-12-18,davidcopeland@healthcare.org,Other,Licensed Practical Nurse,nl,David Copeland,1974-09-21,johnemiller@healthcare.org,Female,Infectious Disease Specialist,Dutch,John Miller
,1961-09-06,kevinfernandez@healthcare.org,Male,Emergency Physician,de,Kevin Fernandez,1981-09-04,vickidonoaldson@healthcare.org,Other,Communication Disorders Specialist,et,Vicki Dofnaldson
,1964-11-14,jessicabrooks@healthcare.org,Male,Emergency Medical Technician,nl,Jessica Brooks,1969-11-16,thomamsurphy@healthcare.org,Other,Plastic Surgeon,German,Thomas Murphy
,1975-04-30,robinjohnson@healthcare.org,Male,Arthritis Specialist,et,Robin Johnson,1962-05-03,jessciaclark@healthcare.org,Other,Urology Nurse,et,J. Clark
,1998-10-18,kevinkaufman@healthcare.org,Female,Epidemiologist,de,Kevin Kaufman,1989-02-03,kathleeenespinoza@healthcare.org,Female,Physiotherapist,et,Kathleen Espinoza
,1984-11-02,brandonmartin@healthcare.org,Male,Geneticist,et,Brandon Martin,1986-04-29,keellybates@healthcare.org,Male,Hematology Nurse,de,Bates Kelly
,1999-05-14,angelicathompson@healthcare.org,Other,Anesthesiologist,nl,Angelica Thompson,1992-08-25,heahtersullivan@healthcare.org,Male,Cardiologist,Estonian,Heather Sullivan
,1978-12-18,joemiller@healthcare.org,Other,Medical Assistant,nl,Joe Miller,1983-07-09,jayrchapman@healthcare.org,Male,Arthritis Specialist,de,Chapman Jay
,1970-12-18,davidcopeland@healthcare.org,Other,Licensed Practical Nurse,nl,David Copeland,1976-07-10,amylane@healthcare.org,Other,Anesthesia Assistant,de,Afmy Lane
,1983-01-07,joshuabryant@healthcare.org,Male,Dentist,nl,Joshua Bryant,1999-01-11,carrlydickerson@healthcare.org,Female,Pediatric Nurse,Dutch,Carly Dickerson
,1977-10-04,hollymunoz@healthcare.org,Male,Urology Nurse,et,Holly Munoz,1975-01-23,joshauharris@healthcare.org,Male,Doula,Estonian,Joshua Harris
,1967-05-28,matthewgamble@healthcare.org,Other,Podiatrist,nl,Matthew Gamble,1993-12-09,hufnterstanton@healthcare.org,Female,Doula,Dutch,Hunter Stanton
